"TOA5","Weather CEN","CR1000","16324","CR1000.Std.15","CPU:WeatherCEN060314.CR1","24221","DayAvg"
"TIMESTAMP","RECORD","AirTC_Avg","AirTC_Max","AirTC_Min","RH1_Avg","RH1_Max","RH1_Min","WindSpd_Avg","WindSpd_Max","WindSpd_Min","WindDir_Avg","RAIN_Tot"
"2014-07-04 00:00:00",30,18.37,23.43,14.25,78.95,98.8,47.01,0,0,0,"NAN",0
"2014-07-05 00:00:00",31,19.36,25.09,11.37,70.73,97.8,41.57,0,0,0,"NAN",0
"2014-07-06 00:00:00",32,20.26,25.18,13.65,76.94,97.8,49.18,0,0,0,"NAN",13
"2014-07-07 00:00:00",33,23.47,28.62,17.15,85.2,96.8,73.37,0,0,0,"NAN",4
"2014-07-08 00:00:00",34,25.03,29.72,21.54,89,99.4,66.75,0,0,0,"NAN",0
"2014-07-09 00:00:00",35,22.32,26.82,17.28,83.6,99.1,54.66,0,0,0,"NAN",13
"2014-07-10 00:00:00",36,20.89,25.94,15.18,75.19,99,47.44,0,0,0,"NAN",0
"2014-07-11 00:00:00",37,19.77,25.63,14.04,74.68,95.6,43.06,0,0,0,"NAN",0
"2014-07-12 00:00:00",38,21.28,27.6,12.68,75.74,98.5,46.87,0,0,0,"NAN",0
"2014-07-13 00:00:00",39,23.53,28.5,20.06,92.7,99.7,83.3,0,0,0,"NAN",432
"2014-07-14 00:00:00",40,24.3,28.73,19.4,86.9,99.6,64.8,0,0,0,"NAN",43
"2014-07-15 00:00:00",41,21.53,28.6,15.98,84.3,99.3,58.72,0,0,0,"NAN",28
"2014-07-16 00:00:00",42,15.99,21.08,10.77,79.18,98.1,56.85,0,0,0,"NAN",0
"2014-07-17 00:00:00",43,16.99,22.9,10.96,78.1,99.7,47.05,0,0,0,"NAN",0
"2014-07-18 00:00:00",44,18.26,24.84,10.99,81.1,99.3,51.92,0,0,0,"NAN",0
"2014-07-19 00:00:00",45,19.28,24.28,14.43,81,97.8,56.26,0,0,0,"NAN",0
"2014-07-20 00:00:00",46,19,25.04,12.05,84.3,100,52.83,0,0,0,"NAN",0
"2014-07-21 00:00:00",47,19.99,25.57,12.56,84.7,100,59.53,0,0,0,"NAN",0
"2014-07-22 00:00:00",48,21.76,27.65,14.58,84,100,60.23,0,0,0,"NAN",0
"2014-07-23 00:00:00",49,23.58,29.4,15.5,85.6,100,63.6,0,0,0,"NAN",0
"2014-07-24 00:00:00",50,21.11,25.09,14.19,76.52,95.5,50.72,0,0,0,"NAN",0
"2014-07-25 00:00:00",51,18.3,24.38,12.53,77.31,96.1,50.16,0,0,0,"NAN",0
"2014-07-26 00:00:00",52,17.64,22.53,11.76,88.2,99,68.26,0,0,0,"NAN",4
"2014-07-27 00:00:00",53,22.68,28.75,18.8,90.7,100,77.75,0,0,0,"NAN",66
"2014-07-28 00:00:00",54,22.95,28.93,17.57,82.2,100,53.68,0,0,0,"NAN",58
"2014-07-29 00:00:00",55,17.85,22.43,11.42,78.22,97.3,54.02,0,0,0,"NAN",0
"2014-07-30 00:00:00",56,18.26,24.47,11.61,80.1,97.1,56.27,0,0,0,"NAN",0
"2014-07-31 00:00:00",57,19.71,26.22,13.25,82.1,99.3,52.6,0,0,0,"NAN",0
"2014-08-01 00:00:00",58,20.45,27.14,13.4,81.2,100,46.15,0,0,0,"NAN",0
"2014-08-02 00:00:00",59,20.13,26.82,15.01,86.8,98.5,56.25,0,0,0,"NAN",0
"2014-08-03 00:00:00",60,20.65,27.33,13.61,80.9,99.1,48.85,0,0,0,"NAN",0
"2014-08-04 00:00:00",61,21.67,28.48,14.17,81,99.6,50.99,0,0,0,"NAN",0
"2014-08-05 00:00:00",62,22.08,28.44,14.17,83,100,51.96,0,0,0,"NAN",0
"2014-08-06 00:00:00",63,22.67,27.55,18.47,86.1,99,66.46,0,0,0,"NAN",29
"2014-08-07 00:00:00",64,21,24.58,17.6,90.2,100,73.95,0,0,0,"NAN",0
"2014-08-08 00:00:00",65,19.94,23.16,15.85,89.9,97.7,81,0,0,0,"NAN",0
"2014-08-09 00:00:00",66,19.84,22.94,17.39,90.8,96.7,74.3,0,0,0,"NAN",2
"2014-08-10 00:00:00",67,21.6,25.7,17.97,83.1,92.3,72.95,0,0,0,"NAN",0
"2014-08-11 00:00:00",68,21.98,26.68,18.39,90.8,100,78.84,0,0,0,"NAN",0
"2014-08-12 00:00:00",69,21.95,27.37,18.14,90.1,100,65.01,0,0,0,"NAN",19
"2014-08-13 00:00:00",70,18.49,21.98,16.25,85.3,99,63.39,0,0,0,"NAN",0
"2014-08-14 00:00:00",71,19.66,26.04,11.97,78.35,99.4,47.28,0,0,0,"NAN",0
"2014-08-15 00:00:00",72,20.04,26.52,12.16,79.96,96.8,48.09,0,0,0,"NAN",0
"2014-08-16 00:00:00",73,17.26,22.82,9.36,81.1,100,48.67,0,0,0,"NAN",0
"2014-08-17 00:00:00",74,20.87,25.25,16.97,91.3,97.5,77.75,0,0,0,"NAN",0
"2014-08-18 00:00:00",75,21.53,26.69,18.51,92,99.7,75.28,0,0,0,"NAN",0
"2014-08-19 00:00:00",76,21.59,28.33,18.03,92,100,67.92,0,0,0,"NAN",0
"2014-08-20 00:00:00",77,22.78,29.15,16.71,89.8,100,71.18,0,0,0,"NAN",0
"2014-08-21 00:00:00",78,21.57,26.52,15.86,94.1,100,76.28,0,0,0,"NAN",14
"2014-08-22 00:00:00",79,25.7,31.29,20.49,89,99.2,71.26,0,0,0,"NAN",0
"2014-08-23 00:00:00",80,24.52,28.15,22.07,93.1,99.6,76.64,0,0,0,"NAN",10
"2014-08-24 00:00:00",81,23.46,30.35,20.66,96.7,100,75.21,0,0,0,"NAN",12
"2014-08-25 00:00:00",82,25.26,31.11,19.77,92.3,100,76.98,0,0,0,"NAN",0
"2014-08-26 00:00:00",83,25.49,33.02,19,88.5,100,64.19,0,0,0,"NAN",24
"2014-08-27 00:00:00",84,24.51,31.97,18.17,87.3,100,62.59,0,0,0,"NAN",0
"2014-08-28 00:00:00",85,23.42,30.17,18.67,88.5,99.7,65.93,0,0,0,"NAN",0
"2014-08-29 00:00:00",86,22.52,28.39,17.74,87.5,99.1,65.25,0,0,0,"NAN",7
"2014-08-30 00:00:00",87,24.31,30.35,20.58,89.1,99.4,63.44,0,0,0,"NAN",16
"2014-08-31 00:00:00",88,24.26,28.23,21.34,88.9,97.9,73.7,0,0,0,"NAN",0
"2014-09-01 00:00:00",89,24.17,29.14,21.19,90.3,99.5,69.83,0,0,0,"NAN",6
"2014-09-02 00:00:00",90,23.51,28.18,19.82,87.7,100,62.23,0,0,0,"NAN",22
"2014-09-03 00:00:00",91,21.72,26.53,17.47,91.7,100,69.17,0,0,0,"NAN",9
"2014-09-04 00:00:00",92,22.32,28.45,15.78,82.9,100,51.92,0,0,0,"NAN",0
"2014-09-05 00:00:00",93,24.23,31.02,17.51,87,99.3,68.23,0,0,0,"NAN",0
"2014-09-06 00:00:00",94,25.64,33.66,17.49,84.3,100,54.98,0,0,0,"NAN",53
"2014-09-07 00:00:00",95,17.95,23.38,12.2,84.7,98.2,53.84,0,0,0,"NAN",0
"2014-09-08 00:00:00",96,17.15,24.66,9.89,75.34,98,43.87,0,0,0,"NAN",0
"2014-09-09 00:00:00",97,18.04,26.09,10.3,75.78,99.3,37.46,0,0,0,"NAN",0
"2014-09-10 00:00:00",98,18.1,21.63,13.44,92.1,98.9,77.51,0,0,0,"NAN",66
"2014-09-11 00:00:00",99,21.75,25.5,17.19,94.9,100,86.7,0,0,0,"NAN",61
"2014-09-12 00:00:00",100,12.99,17.19,10.87,91.2,97,84.9,0,0,0,"NAN",0
"2014-09-13 00:00:00",101,11.94,15.67,8.15,86.7,98.3,70.35,0,0,0,"NAN",0
"2014-09-14 00:00:00",102,9.95,16.28,4.714,79.42,97.9,47.9,0,0,0,"NAN",0
"2014-09-15 00:00:00",103,12.17,20.25,4.492,76.98,99.6,41,0,0,0,"NAN",0
"2014-09-16 00:00:00",104,12.62,15.61,7.762,96.1,100,75.46,0,0,0,"NAN",54
"2014-09-17 00:00:00",105,13.82,19.74,7.682,82.5,99.9,50.38,0,0,0,"NAN",0
"2014-09-18 00:00:00",106,13.63,20.87,6.36,83.5,100,53.07,0,0,0,"NAN",0
"2014-09-19 00:00:00",107,15.47,23.13,7.682,73.28,100,32.74,0,0,0,"NAN",0
"2014-09-20 00:00:00",108,16.22,24.75,8.41,72.46,100,33.06,0,0,0,"NAN",0
"2014-09-21 00:00:00",109,19.49,28.57,10.38,88.8,99.6,60.16,0,0,0,"NAN",86
"2014-09-22 00:00:00",110,17.39,21.99,10.46,78.41,99.8,48.25,0,0,0,"NAN",0
"2014-09-23 00:00:00",111,13.41,20.62,7.854,76.42,99.6,38.93,0,0,0,"NAN",0
"2014-09-24 00:00:00",112,14.7,23.55,6.067,73.12,98.9,36.07,0,0,0,"NAN",0
"2014-09-25 00:00:00",113,16.1,24.93,7.804,72.07,99.5,31.33,0,0,0,"NAN",0
"2014-09-26 00:00:00",114,17.12,26.06,10.02,75.92,99.1,38.93,0,0,0,"NAN",0
"2014-09-27 00:00:00",115,19.23,27.95,11.59,68.13,97.3,29.6,0,0,0,"NAN",0
"2014-09-28 00:00:00",116,19.69,28.14,12.89,69.33,94.1,31.45,0,0,0,"NAN",0
"2014-09-29 00:00:00",117,19.55,28,10.78,68.53,98.6,33.02,0,0,0,"NAN",0
"2014-09-30 00:00:00",118,19.78,28.83,11.52,71.19,97.1,37.79,0,0,0,"NAN",0
"2014-10-01 00:00:00",119,15.79,22.21,10.3,81.7,99.8,57.81,0,0,0,"NAN",0
"2014-10-02 00:00:00",120,18.44,28.09,8.75,74.82,98.9,42.03,0,0,0,"NAN",0
"2014-10-03 00:00:00",121,20.04,24.09,17.97,93.8,99.7,78.9,0,0,0,"NAN",92
"2014-10-04 00:00:00",122,12.8,18.67,6.613,87.1,100,64.5,0,0,0,"NAN",39
"2014-10-05 00:00:00",123,6.388,9.92,3.108,74.17,92.8,58.52,0,0,0,"NAN",0
"2014-10-06 00:00:00",124,9.17,16.88,1.541,76.38,97.4,47.66,0,0,0,"NAN",0
"2014-10-07 00:00:00",125,12.19,19.28,5.491,78.74,98.6,43.77,0,0,0,"NAN",5
"2014-10-08 00:00:00",126,14.47,22.61,8.02,78.91,99.4,42.43,0,0,0,"NAN",2
"2014-10-09 00:00:00",127,12.26,20.58,5.219,69.31,97.3,32.98,0,0,0,"NAN",0
"2014-10-10 00:00:00",128,12.13,13.97,9,91.7,98,73.91,0,0,0,"NAN",6
"2014-10-11 00:00:00",129,10.64,13.55,7.48,70.19,96.8,48.4,0,0,0,"NAN",0
"2014-10-12 00:00:00",130,8.97,16.42,3.775,75.09,93.9,41,0,0,0,"NAN",0
"2014-10-13 00:00:00",131,10.58,15.8,3.461,91.8,100,69.74,0,0,0,"NAN",18
"2014-10-14 00:00:00",132,18.2,22.15,15.3,95.9,100,83,0,0,0,"NAN",23
"2014-10-15 00:00:00",133,14.97,17.37,12.64,93.9,100,77.02,0,0,0,"NAN",5
"2014-10-16 00:00:00",134,11.82,12.89,11.01,98.9,100,95.8,0,0,0,"NAN",13
"2014-10-17 00:00:00",135,12.43,14.97,10.22,94.9,100,85,0,0,0,"NAN",0
"2014-10-18 00:00:00",136,12.93,16.89,8.17,80.5,100,63.66,0,0,0,"NAN",0
"2014-10-19 00:00:00",137,9.89,12.04,7.642,82.6,92.4,68.77,0,0,0,"NAN",0
"2014-10-20 00:00:00",138,7.986,14.45,0.792,88,100,61.59,0,0,0,"NAN",0
"2014-10-21 00:00:00",139,13.49,21,7.328,75.6,98.1,46.07,0,0,0,"NAN",0
"2014-10-22 00:00:00",140,10.4,15.96,5.814,77.91,100,45.29,0,0,0,"NAN",0
"2014-10-23 00:00:00",141,7.942,15.5,2.016,76.3,97.4,44.51,0,0,0,"NAN",0
"2014-10-24 00:00:00",142,8.44,15.74,0.752,83.7,100,55.91,0,0,0,"NAN",3
"2014-10-25 00:00:00",143,12.9,20.71,7.268,89.1,100,57.58,0,0,0,"NAN",2
"2014-10-26 00:00:00",144,15.83,25.54,8.64,73.82,100,33.01,0,0,0,"NAN",0
"2014-10-27 00:00:00",145,14.02,21.36,5.986,46.62,76.92,18.96,0,0,0,"NAN",0
"2014-10-28 00:00:00",146,19.6,24.82,12.38,66.82,97.7,42.16,0,0,0,"NAN",0
"2014-10-29 00:00:00",147,13.28,19.51,3.684,72.68,98.5,42.83,0,0,0,"NAN",37
"2014-10-30 00:00:00",148,5.779,11.31,0.398,79,96.7,56.23,0,0,0,"NAN",0
"2014-10-31 00:00:00",149,6.051,13.64,-1.515,86.9,99.6,51.36,0,0,0,"NAN",6
"2014-11-01 00:00:00",150,4.438,7.52,0.985,70.09,97.6,52.44,0,0,0,"NAN",0
"2014-11-02 00:00:00",151,2.608,9.03,-3.864,68.36,95.8,40.98,0,0,0,"NAN",0
"2014-11-03 00:00:00",152,4.071,12.42,-5.689,67.83,98,32.58,0,0,0,"NAN",0
"2014-11-04 00:00:00",153,11.61,19.6,4.452,52.36,70.61,35.38,0,0,0,"NAN",0
"2014-11-05 00:00:00",154,8.91,12.96,4.724,88.8,99.8,52.51,0,0,0,"NAN",41
"2014-11-06 00:00:00",155,8.05,16.1,2.764,85.9,100,42.39,0,0,0,"NAN",0
"2014-11-07 00:00:00",156,6.338,9.17,2.612,80.2,97,62.65,0,0,0,"NAN",0
"2014-11-08 00:00:00",157,3.669,8.47,-2.426,76.98,94.4,58.09,0,0,0,"NAN",0
"2014-11-09 00:00:00",158,4.775,8.86,-0.786,80,92.2,59.39,0,0,0,"NAN",0
"2014-11-10 00:00:00",159,4.091,12.78,-2.982,79.73,96.4,47.55,0,0,0,"NAN",0
"2014-11-11 00:00:00",160,10.29,17.68,4.149,76.64,95.4,50.71,0,0,0,"NAN",0
"2014-11-12 00:00:00",161,4.333,10.67,0.732,87.6,96.7,74.91,0,0,0,"NAN",7
"2014-11-13 00:00:00",162,-2.064,0.772,-5.162,75,84.1,65.9,0,0,0,"NAN",0
"2014-11-14 00:00:00",163,-4.392,-1.494,-8.58,80.1,95.6,59.72,0,0,0,"NAN",0
"2014-11-15 00:00:00",164,-5.556,-1.14,-9.16,80.8,95.8,58.22,0,0,0,"NAN",0
"2014-11-16 00:00:00",165,-3.505,2.896,-10.52,79.63,95.5,50.51,0,0,0,"NAN",0
"2014-11-17 00:00:00",166,-1.274,1.137,-4.108,94.5,99.1,77.97,0,0,0,"NAN",0
"2014-11-18 00:00:00",167,-7.402,-4.108,-11.01,77.71,89.9,59.73,0,0,0,"NAN",0
"2014-11-19 00:00:00",168,-10.31,-6.988,-13.63,79.41,89.6,65.13,0,0,0,"NAN",0
"2014-11-20 00:00:00",169,-3.062,2.713,-10.26,75.9,87.7,65.36,0,0,0,"NAN",0
"2014-11-21 00:00:00",170,-4.52,0.297,-8.87,68.78,88.6,47.85,0,0,0,"NAN",0
"2014-11-22 00:00:00",171,-3.564,2.268,-12.79,61.94,88.3,38.34,0,0,0,"NAN",0
"2014-11-23 00:00:00",172,7.808,13.95,1.156,87.7,98.7,71.29,0,0,0,"NAN",0
"2014-11-24 00:00:00",173,9.94,12.36,7.782,94.7,100,85.7,0,0,0,"NAN",0
"2014-11-25 00:00:00",174,3.579,11.39,-0.026,91.7,100,80.4,0,0,0,"NAN",0
"2014-11-26 00:00:00",175,-2.446,0.044,-4.614,86.3,94.3,80.2,0,0,0,"NAN",0
"2014-11-27 00:00:00",176,-3.442,-1.15,-6.562,92.2,96.6,84.6,0,0,0,"NAN",0
"2014-11-28 00:00:00",177,-4.723,-1.758,-11.64,88.5,94.9,77.59,0,0,0,"NAN",0
"2014-11-29 00:00:00",178,-1.977,3.542,-10.5,87.5,94.5,79.19,0,0,0,"NAN",0
"2014-11-30 00:00:00",179,6.925,11.78,0.61,90.2,100,80.7,0,0,0,"NAN",0
"2014-12-01 00:00:00",180,8.92,18.48,-0.422,93.2,100,79.14,0,0,0,"NAN",0
"2014-12-02 00:00:00",181,-3.294,-0.148,-5.932,70.31,89.6,40.76,0,0,0,"NAN",0
"2014-12-03 00:00:00",182,-1.589,0.6,-4.534,88.7,96.5,83.7,0,0,0,"NAN",0
"2014-12-04 00:00:00",183,-0.105,5.138,-3.592,82.1,98.6,53.16,0,0,0,"NAN",0
"2014-12-05 00:00:00",184,-0.884,0.813,-4.087,91.6,100,71.96,0,0,0,"NAN",0
"2014-12-06 00:00:00",185,2.759,4.532,0.722,100,100,100,0,0,0,"NAN",0
"2014-12-07 00:00:00",186,2.186,4.33,-1.94,93.6,100,82.7,0,0,0,"NAN",0
"2014-12-08 00:00:00",187,-0.497,2.32,-3.51,93.3,98,85.3,0,0,0,"NAN",0
"2014-12-09 00:00:00",188,2.166,4.532,-0.098,97.4,100,89.7,0,0,0,"NAN",0
"2014-12-10 00:00:00",189,1.326,3.784,-0.3,94.8,99.6,85.2,0,0,0,"NAN",0
"2014-12-11 00:00:00",190,0.838,1.935,-0.057,84.6,91.3,79.16,0,0,0,"NAN",0
"2014-12-12 00:00:00",191,-1.573,0.185,-5.578,87.1,98.5,80.8,0,0,0,"NAN",0
"2014-12-13 00:00:00",192,-0.202,2.966,-6.298,95.9,100,90.8,0,0,0,"NAN",0
"2014-12-14 00:00:00",193,5.489,10.15,0.518,94.3,99.3,82.2,0,0,0,"NAN",0
"2014-12-15 00:00:00",194,7.372,8.83,6.34,99.4,100,97.4,0,0,0,"NAN",0
"2014-12-16 00:00:00",195,6.848,7.703,5.764,100,100,100,0,0,0,"NAN",0
"2014-12-17 00:00:00",196,2.595,7.772,-2.8,96.4,100,90.9,0,0,0,"NAN",0
"2014-12-18 00:00:00",197,-4.31,-2.71,-5.628,88.5,92.5,81.4,0,0,0,"NAN",0
"2014-12-19 00:00:00",198,-3.136,-1.828,-5.608,88.2,96,81.4,0,0,0,"NAN",0
"2014-12-20 00:00:00",199,-3.324,1.5,-7.89,89.7,98.6,73.41,0,0,0,"NAN",0
"2014-12-21 00:00:00",200,-1.344,1.217,-4.392,93.3,100,80.1,0,0,0,"NAN",0
"2014-12-22 00:00:00",201,0.639,3.936,-1.018,90.8,96.2,78.69,0,0,0,"NAN",0
"2014-12-23 00:00:00",202,3.657,8.55,-1.009,97.7,100,92.1,0,0,0,"NAN",0
"2014-12-24 00:00:00",203,7.359,9.37,4.008,96.5,100,84.3,0,0,0,"NAN",0
"2014-12-25 00:00:00",204,3.317,6.259,1.722,98.3,100,95,0,0,0,"NAN",0
"2014-12-26 00:00:00",205,3.368,7.5,1.014,89.8,97,77.87,0,0,0,"NAN",0
"2014-12-27 00:00:00",206,5.826,11.68,0.884,92.3,98.7,77.3,0,0,0,"NAN",0
"2014-12-28 00:00:00",207,5.012,9.03,-0.948,97.1,100,88.6,0,0,0,"NAN",0
"2014-12-29 00:00:00",208,-2.238,0.012,-5.314,84.3,96.5,63.04,0,0,0,"NAN",0
"2014-12-30 00:00:00",209,-2.081,2.896,-6.492,84.5,96.9,62.55,0,0,0,"NAN",0
"2014-12-31 00:00:00",210,-6.194,-2.771,-10.2,74.33,93.7,49.97,0,0,0,"NAN",0
"2015-01-01 00:00:00",211,-9.03,-5.101,-13.1,68.91,82.8,49.49,0,0,0,"NAN",0
"2015-01-02 00:00:00",212,-4.537,0.408,-8.66,74.77,89.5,51.53,0,0,0,"NAN",0
"2015-01-03 00:00:00",213,-0.958,3.562,-6.287,83.1,98.2,58.97,0,0,0,"NAN",0
"2015-01-04 00:00:00",214,2.172,4.594,0.792,99.9,100,98.2,0,0,0,"NAN",0
"2015-01-05 00:00:00",215,-4.319,1.591,-12.43,92.8,100,77.09,0,0,0,"NAN",0
"2015-01-06 00:00:00",216,-12.69,-9.98,-16.46,80.4,94.2,70.26,0,0,0,"NAN",0
"2015-01-07 00:00:00",217,-11.04,-10.02,-12.93,87.7,94.4,77.18,0,0,0,"NAN",0
"2015-01-08 00:00:00",218,-16.41,-10.24,-21.17,75.91,90.4,66.6,0,0,0,"NAN",0
"2015-01-09 00:00:00",219,-13.82,-4.23,-21.76,78.14,86.1,64.3,0,0,0,"NAN",0
"2015-01-10 00:00:00",220,-13.59,-8.47,-18.21,77.43,89.1,66.69,0,0,0,"NAN",0
"2015-01-11 00:00:00",221,-10.44,-4.077,-20.23,75.98,89,60.33,0,0,0,"NAN",0
"2015-01-12 00:00:00",222,-1.182,0.55,-4.534,85,100,69.04,0,0,0,"NAN",0
"2015-01-13 00:00:00",223,-5.008,0.428,-11.23,90.9,100,79.02,0,0,0,"NAN",0
"2015-01-14 00:00:00",224,-12.12,-8.65,-16.62,88.6,92.9,85,0,0,0,"NAN",0
"2015-01-15 00:00:00",225,-11.91,-6.937,-19.66,89.3,96.2,80.8,0,0,0,"NAN",0
"2015-01-16 00:00:00",226,-4.235,2.936,-12.74,87.8,96.4,72.06,0,0,0,"NAN",0
"2015-01-17 00:00:00",227,-1.306,3.299,-7.334,93.9,98.8,83.8,0,0,0,"NAN",0
"2015-01-18 00:00:00",228,3.352,8.53,-0.229,89.4,96,76.48,0,0,0,"NAN",0
"2015-01-19 00:00:00",229,2.376,6.562,-1.596,89.6,98.5,74.47,0,0,0,"NAN",0
"2015-01-20 00:00:00",230,1.899,7.338,-3.216,91.6,99.2,72.68,0,0,0,"NAN",0
"2015-01-21 00:00:00",231,2.343,6.753,-0.674,94.5,99.7,84,0,0,0,"NAN",0
"2015-01-22 00:00:00",232,1.187,2.804,-1.656,95.3,100,86.7,0,0,0,"NAN",0
"2015-01-23 00:00:00",233,0.928,2.986,-0.138,90.4,100,73.18,0,0,0,"NAN",0
"2015-01-24 00:00:00",234,-0.707,0.469,-3.703,89.6,98.2,78.41,0,0,0,"NAN",0
"2015-01-25 00:00:00",235,1.508,7.38,-2.912,91.5,97.8,77.32,0,0,0,"NAN",0
"2015-01-26 00:00:00",236,0.82,3.218,-2.426,96.1,99.9,89,0,0,0,"NAN",0
"2015-01-27 00:00:00",237,-2.707,-1.322,-4.199,92,100,82.6,0,0,0,"NAN",0
"2015-01-28 00:00:00",238,-1.864,-0.422,-6.846,95.3,100,85.6,0,0,0,"NAN",0
"2015-01-29 00:00:00",239,-1.555,2.532,-7.048,84.4,98.2,73.61,0,0,0,"NAN",0
"2015-01-30 00:00:00",240,2.231,5.361,0.852,88,95,76.98,0,0,0,"NAN",0
"2015-01-31 00:00:00",241,-1.773,1.147,-5.203,75.68,94.7,54.23,0,0,0,"NAN",0
"2015-02-01 00:00:00",242,-0.438,4.17,-5.446,90,100,71.46,0,0,0,"NAN",0
"2015-02-02 00:00:00",243,-0.473,1.42,-8.39,98.5,100,90.1,0,0,0,"NAN",0
"2015-02-03 00:00:00",244,-9.81,-7.636,-11.84,85,92.4,76.4,0,0,0,"NAN",0
"2015-02-04 00:00:00",245,-2.747,2.288,-10.06,86.7,95,72.29,0,0,0,"NAN",0
"2015-02-05 00:00:00",246,-3.854,1.258,-11.66,89.4,97.9,76.09,0,0,0,"NAN",0
"2015-02-06 00:00:00",247,-12.2,-7.354,-16.65,77.87,92.4,52.92,0,0,0,"NAN",0
"2015-02-07 00:00:00",248,-3.054,1.824,-11.64,83.5,94.2,65.38,0,0,0,"NAN",0
"2015-02-08 00:00:00",249,3.903,10.34,-1.898,90.3,98,77.35,0,0,0,"NAN",0
"2015-02-09 00:00:00",250,5.791,12.32,0.246,92.6,99.9,78.52,0,0,0,"NAN",0
"2015-02-10 00:00:00",251,-1.626,0.286,-2.568,93.9,100,87.5,0,0,0,"NAN",0
"2015-02-10 00:00:00",251,-1.626,0.286,-2.568,93.9,100,87.5,0,0,0,"NAN",0
"2015-02-11 00:00:00",252,-1.019,2.33,-3.52,80.3,91.3,62.87,0,0,0,"NAN",0
"2015-02-12 00:00:00",253,-0.492,2.278,-5.75,85.3,94.7,75.18,0,0,0,"NAN",0
"2015-02-13 00:00:00",254,-9.18,-5.74,-12.13,73.14,85.6,57.56,0,0,0,"NAN",0
"2015-02-14 00:00:00",255,-6.334,-1.322,-14,76.28,90.7,60.63,0,0,0,"NAN",0
"2015-02-15 00:00:00",256,-7.562,-1.535,-15.16,63.7,88,41.49,0,0,0,"NAN",0
